case_id,sample_id,wsi_src,wsi_file_id,wsi_file_name,wsi_dl_url,rna_file_id,rna_file_name,paired
TCGA-50-6594,TCGA-50-6594-01Z-00-DX1,gdc_open,d57fb368-763e-409f-b94b-912b6990caf1,TCGA-50-6594-01A-01-TS1.242fa6fa-59a4-49df-8fc5-5d9c91ab6030.svs,,f7c8bdd7-48f6-4ecd-a4ae-78ffcb2fb28d,3e08ac76-9fba-40cf-8743-e2e1fb14f067.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-S2-AA1A,TCGA-S2-AA1A-01Z-00-DX1,gdc_open,915dfbfe-2bf1-4da0-9cab-05756b54973b,TCGA-S2-AA1A-01Z-00-DX1.4B5D5FAE-8305-4D2D-B245-584589352886.svs,,deb2d529-5ea7-4a41-be07-f9239d7ac759,5d081953-cf3a-40cb-95bf-f418ed3879ac.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-86-7954,TCGA-86-7954-01Z-00-DX1,gdc_open,ba65cb96-b81b-4a6d-baab-d319d9e170ad,TCGA-86-7954-01A-01-TS1.d6705b3e-39d4-4468-9e26-0e3ce5f4e880.svs,,cb59cd67-2756-45e1-80c7-67ad6d6823d4,d0966b4b-6c70-41f6-a220-4bf8be955366.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-64-5774,TCGA-64-5774-01Z-00-DX1,gdc_open,b802f195-c4c6-4fe4-9b1f-3c59027f4120,TCGA-64-5774-01Z-00-DX1.5E3B95EB-BF45-4687-BCF7-AA2A41AA806C.svs,,db9bab18-a465-445f-a4fd-dc90faa1da6d,5a335f07-9b07-46cf-8902-503b24f89bfa.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-95-7947,TCGA-95-7947-01Z-00-DX1,gdc_open,986dbeda-b5a6-4c87-866a-83c9d66eab6e,TCGA-95-7947-01A-01-TS1.15869217-87cb-4f87-bacf-c12a10bddb77.svs,,8a898b7d-6f1b-4d2a-9f5d-0751ced1d7bf,da3718fb-d874-4469-a3fe-6ba6fa89676b.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-78-7536,TCGA-78-7536-01Z-00-DX1,gdc_open,eabd3848-a437-48c9-888f-d26ac91a4572,TCGA-78-7536-01A-01-BS1.976e5028-cc47-4c8b-a069-b8aa4761acda.svs,,7cf36ebf-b16e-49ac-bcc4-b127b1f2a3da,3dde8e24-6a2b-49ab-b4df-c058f18a3851.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-64-5775,TCGA-64-5775-01Z-00-DX1,gdc_open,c6d93a26-1908-4eab-9ce6-90d0a314291b,TCGA-64-5775-01A-01-TS1.3ae343ff-7148-480e-aaa6-9b3b32097479.svs,,c140ee8e-c45f-47fb-b214-c3c8cdde972e,b5909b96-7ef6-497a-802e-11805dc7ded7.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-64-1681,TCGA-64-1681-01Z-00-DX1,gdc_open,7c4036ba-3945-49de-b730-2f252a1d9808,TCGA-64-1681-01Z-00-DX1.fb0244f6-51a8-4da2-b45c-38d8e02edab7.svs,,306febc7-f9b2-493a-9520-b9700d0f3e47,04c4affd-ca5d-4ea4-95d1-a6502e80d1af.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-73-7499,TCGA-73-7499-01Z-00-DX1,gdc_open,3a146951-b967-4c8e-9220-69eace735ff3,TCGA-73-7499-01A-01-TS1.dc614e4c-1f03-4619-9462-ad5efee257fd.svs,,cba15984-128b-4bd9-8202-14afbf1f74b2,9d305ba3-6558-42ed-959c-4182de1c8ebb.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-78-7161,TCGA-78-7161-01Z-00-DX1,gdc_open,5680c82e-d36d-4267-9d13-738501fb996f,TCGA-78-7161-01A-01-TS1.459783b5-2956-4045-a1c2-a605248a6ffa.svs,,a35c257e-f8b8-4d58-8ecb-92b1b0bc59f3,35fc369e-6f16-415b-badb-380eedb2157b.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-7816,TCGA-55-7816-01Z-00-DX1,gdc_open,fc0fe5e3-aa78-4652-aeb2-fd73b46b7b5b,TCGA-55-7816-01Z-00-DX1.A58C6196-E1A0-48B3-9B77-2EDCD7A43CBA.svs,,215f38d1-a17c-4189-97f6-ae20361b0f3f,fdd9f9f1-8b02-4b83-a8f6-f28f968bdf54.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-7227,TCGA-55-7227-01Z-00-DX1,gdc_open,8a699e69-5f01-4fd9-bf8f-9c85cbdbfd9a,TCGA-55-7227-01Z-00-DX1.e1a9e09c-4a50-4ee5-b1e4-2c7ae34dc913.svs,,47fc2fd2-84ce-49e2-8481-407d7a639042,ef11ddff-02bb-44e2-ab77-fadde20acd87.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-05-4424,TCGA-05-4424-01Z-00-DX1,gdc_open,873b66fa-c42c-4a4b-b2e4-462a4724503b,TCGA-05-4424-01A-01-BS1.d0939da5-baae-4f63-a2e8-4577988cee81.svs,,07a53d2a-ebf6-4517-880a-064bae5ee972,d20f5121-5e33-4b35-8cdf-df2eb51a099d.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-6712,TCGA-55-6712-01Z-00-DX1,gdc_open,183f363e-3404-4c1b-aee3-d33d8bccf456,TCGA-55-6712-01Z-00-DX1.8cd4b879-294e-4da0-8636-704f61b510dc.svs,,dba9c344-546c-49db-91df-abd25ae4b0cc,91181a9c-3113-47b6-8d1c-8173f9eac675.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-86-A4P8,TCGA-86-A4P8-01Z-00-DX1,gdc_open,00d4fa70-79a9-4cbc-b0c5-388323a4db9f,TCGA-86-A4P8-01A-01-TSA.24B363A7-C783-4351-AF50-FB0F09BFD014.svs,,1c5de7db-7e05-4289-ace6-b59b6e2392e7,e0e9a0df-7052-4d42-b3fd-10ee23ceae62.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-44-2655,TCGA-44-2655-01Z-00-DX1,gdc_open,647f4c68-ca26-49d3-8658-bd09cf3675d7,TCGA-44-2655-01A-01-TS1.13d9a55e-1b18-4594-a19a-9e08528e5a08.svs,,d4778869-f3f2-481b-ab02-65a654128766,11d52676-7017-48b4-872a-cefb91b8651c.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-MP-A5C7,TCGA-MP-A5C7-01Z-00-DX1,gdc_open,637b118f-3cb3-4975-8a95-b88dd73e511c,TCGA-MP-A5C7-01Z-00-DX1.26E5FA5A-3E6D-4CD3-8FA2-F331B7012311.svs,,648b0d02-f264-4d88-9997-baed8f000a60,6c438dcf-6ec0-4bf7-8122-875490967b70.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-73-7498,TCGA-73-7498-01Z-00-DX1,gdc_open,304fc295-f208-40b6-8d66-b5cef921ade0,TCGA-73-7498-01Z-00-DX1.5313bba9-7f6a-49b4-8d6e-a0f46a04f189.svs,,7181e057-0ec7-410b-b0fe-ff8de3d14d98,d1b10396-1656-4963-8fd0-7d7368c24dd2.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-L9-A5IP,TCGA-L9-A5IP-01Z-00-DX1,gdc_open,8adde210-435b-40b3-8b19-4c3b80241490,TCGA-L9-A5IP-01Z-00-DX1.E699D989-8BB8-41DF-9B95-A880858653E6.svs,,04778fc1-a821-4029-a383-d88e711f3bee,22cd91fc-54c5-43e0-80ff-19a419298721.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-7281,TCGA-55-7281-01Z-00-DX1,gdc_open,cd3009a0-764e-4aed-a421-c9218032279b,TCGA-55-7281-01A-01-TS1.5ac0ea11-2c38-4021-a0b0-703b01ba23ba.svs,,7f67633b-3eba-4891-94aa-b3e38f6927ae,acbeca74-24ec-4e54-98e6-d3f59475dde9.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-6972,TCGA-55-6972-01Z-00-DX1,gdc_open,5691a47f-d54a-4c7c-8c76-2db81e4e172d,TCGA-55-6972-01A-01-TS1.dea89659-a0a1-4c28-a646-3043a323248c.svs,,68b00cb6-4335-4c64-a3e0-0c29ed574480,5418228b-cfd0-4580-87c6-3ebf6282ad73.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-NJ-A7XG,TCGA-NJ-A7XG-01Z-00-DX1,gdc_open,7b017dbd-5dfa-4901-b418-41ac5010545c,TCGA-NJ-A7XG-01Z-00-DX1.4A876254-653C-410B-A36C-55FC41C1DD93.svs,,3c421a7f-8bde-4b4b-90e5-cf0ea11274ab,fbd81adc-aa56-4cde-b1f2-e749e2cbf653.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-44-2659,TCGA-44-2659-01Z-00-DX1,gdc_open,1063003c-44cd-40bd-a434-a7b0fc19f5f5,TCGA-44-2659-01A-01-BS1.2e86a925-2d11-4a42-b6c4-b6159a8a2583.svs,,dc8e99bb-f021-44e4-8c60-213405ee156a,325c7d6b-292d-46e5-85d1-785ae8a48c33.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-97-8175,TCGA-97-8175-01Z-00-DX1,gdc_open,3e1b3236-c966-4a76-9e96-27a09a04361e,TCGA-97-8175-01A-01-TS1.805dfbde-6af0-4860-b04e-c6fb6087d8c0.svs,,6525f4e0-ba79-4576-89b3-df0ab6e45309,a5f6ddd7-f795-4920-b714-ed86942953e3.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-78-8660,TCGA-78-8660-01Z-00-DX1,gdc_open,5c4ec045-267a-443b-885e-41c1c1a50e58,TCGA-78-8660-01A-01-TS1.6726c584-c4c2-49b7-8ded-0d38a68e56ce.svs,,c97d6c2a-9866-4893-8cff-ee747c4a4550,2f8abb88-ae9f-4315-bcad-4263862bd11b.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-J2-A4AG,TCGA-J2-A4AG-01Z-00-DX1,gdc_open,93b8c797-75f7-4487-9b64-978347a59086,TCGA-J2-A4AG-01A-01-TSA.626552CF-7A7C-45C5-BCA7-4F58F3E753FC.svs,,bd820f5e-c8fd-4af5-b81c-2c51715cd759,12beb3ab-f6e1-42b0-af74-1a8cbb3416c0.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-MN-A4N1,TCGA-MN-A4N1-01Z-00-DX2,gdc_open,954d197b-3af5-478e-b37f-8fad2b3f1b14,TCGA-MN-A4N1-01A-01-TSA.04CDF8D0-66C6-40DE-9DBF-82702391BA88.svs,,5ef157e9-bb3d-4214-a946-f5bc2bbf74b6,6078603d-a4e2-4a1a-abca-01fb63106888.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-97-7553,TCGA-97-7553-01Z-00-DX1,gdc_open,9cb06996-ddb5-4280-88e9-9382148ed69d,TCGA-97-7553-01Z-00-DX1.e31eec5e-0053-407a-b057-9b87555b122d.svs,,8a2d17e2-4ec1-42b6-8825-6d80ffe4b916,c55c7a04-580b-43e3-b138-f83bd3003875.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-44-6777,TCGA-44-6777-01Z-00-DX1,gdc_open,cba0303e-5f68-433c-8459-a3565bc7ccab,TCGA-44-6777-01Z-00-DX1.aca7b23d-a601-4476-8bfd-eb46f0b6a96e.svs,,a6298ad5-dd68-44f6-85cf-f1d2c7673aa3,a126e83e-3907-487d-901a-4cfb91d5807a.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-93-A4JN,TCGA-93-A4JN-01Z-00-DX1,gdc_open,18a69c08-5ace-49d2-901d-6d0fa8201eff,TCGA-93-A4JN-01Z-00-DX1.ED4C9365-6CCF-4AEE-B4C9-3CC5EC57286C.svs,,1aff8a31-97b2-4bde-ac5a-f3a958bf74dc,068ba2ae-288c-446d-8d17-72445ce4f788.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-69-8453,TCGA-69-8453-01Z-00-DX1,gdc_open,065e8ed3-adce-477d-8012-6cfc498bc335,TCGA-69-8453-01Z-00-DX1.C472096B-95BA-42CD-ADEB-326C38F9DC95.svs,,fe20855f-d3ce-4e02-b2dd-3df15eab44bf,564e41d6-f9a4-4a6b-bb97-f8e5423b84bd.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-MP-A4T7,TCGA-MP-A4T7-01Z-00-DX1,gdc_open,3c1a0677-b600-43ac-a8dd-620963f0fbfb,TCGA-MP-A4T7-01A-01-TSA.5FF42954-1596-49E0-B739-ADCD1C58FFEA.svs,,d54e9279-578f-40cd-8e55-fbd7af5279dd,1c66cca9-ad78-44e5-ab54-be31d4a66437.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-49-AAR9,TCGA-49-AAR9-01Z-00-DX1,gdc_open,1aeef158-860c-48cd-a43a-f6255e8fa002,TCGA-49-AAR9-01Z-00-DX1.B6A9966E-89B8-404B-8ABC-1F8F8553D4DA.svs,,1bcb7da3-a08e-4f9d-a960-fe7bdfe4222c,7edd63ce-c5bb-4209-b8c8-98af0fae03ed.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-78-7148,TCGA-78-7148-01Z-00-DX1,gdc_open,1b4fcb86-0d2d-4143-8ec6-3444b4056559,TCGA-78-7148-01Z-00-DX1.aac94f79-77f2-45e6-b0c3-0b103fecbb22.svs,,443ccb95-79d0-47ea-9915-18d5bc10eac4,ec3a68ca-1006-4f2f-95b5-74d506ceda86.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-83-5908,TCGA-83-5908-01Z-00-DX1,gdc_open,e2a90fb6-a211-4b93-b78e-f65c8672be40,TCGA-83-5908-01A-01-BS1.747c3502-f405-453d-b154-92b9b8fd6a4c.svs,,de0b900f-151a-4173-a070-3ec31ec05aed,62b8c824-3e80-4341-bfee-78d04be904c9.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-8616,TCGA-55-8616-01Z-00-DX1,gdc_open,616ad8f8-7133-4101-91f1-dc1ccc0ed024,TCGA-55-8616-01A-01-TS1.7a848b5b-1460-490b-8586-7084f535fb57.svs,,927beddd-e0e7-4695-b744-79f27519389e,044b4834-bb51-40c8-8027-e5d752fa8787.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-8203,TCGA-55-8203-01Z-00-DX1,gdc_open,b822d300-6fec-4aed-82cf-25c049daccdb,TCGA-55-8203-01A-01-TS1.b9b9a3cd-378d-41d1-b8c0-b2ac3db507a7.svs,,c96036a1-2f21-47fc-a5ea-54389bf26502,f07f72e3-8bd8-4a16-91b4-e4444c2745d9.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-86-7955,TCGA-86-7955-01Z-00-DX1,gdc_open,53b50043-8628-46f4-97dd-b671b8ce20bd,TCGA-86-7955-01A-01-TS1.04f83263-1dde-49ac-b5b7-db297c8e3d46.svs,,97541ffe-94e7-4130-9bac-65528de8d6f5,c4115468-0566-49e2-a86f-9c7faf6388f5.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-8096,TCGA-55-8096-01Z-00-DX1,gdc_open,6a547832-dd90-4857-a0a9-7136f2d9cb34,TCGA-55-8096-01Z-00-DX1.c833417d-10c1-4430-a241-d6f5496e1cd9.svs,,18be89fe-3383-45a2-9c0e-b1246e88c82d,77ca7978-5bc4-4264-8ca3-db132049c8a8.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-95-8039,TCGA-95-8039-01Z-00-DX1,gdc_open,eb66d209-e956-4487-9cc8-7a507fa10992,TCGA-95-8039-01Z-00-DX1.38b07435-987d-495d-9940-ba5f20e6ef97.svs,,030d778f-ecb4-44eb-8baa-4286e18c9fdd,84595c09-6f85-4a1d-98fa-7d9bc9dc2c28.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-A494,TCGA-55-A494-01Z-00-DX1,gdc_open,6d0bee7d-9a1b-41e3-9a3b-5fc0e8fe21ed,TCGA-55-A494-01Z-00-DX1.8C7C4BE0-791A-47CA-B0A8-1935366350E0.svs,,4c37a5fe-812f-42ac-aa56-259b31df6894,482e60ad-222e-4ead-8a3c-a3b44e54aa5e.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-78-8640,TCGA-78-8640-01Z-00-DX1,gdc_open,6aace80b-5196-42ed-80de-b40c0db63581,TCGA-78-8640-11A-01-TS1.8540fc90-8746-4818-b658-fade11a838ca.svs,,169b5555-f64c-4bbd-9c07-af0c42ddb6aa,da145aec-4391-4fce-b5d0-bf91065b765e.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-44-A4SS,TCGA-44-A4SS-01Z-00-DX1,gdc_open,15d6eb2d-4cb3-41db-8e26-e8b897e375d4,TCGA-44-A4SS-01A-01-TSA.876AC692-397E-48F0-9626-8CE79A051679.svs,,de18a680-86a5-4319-a332-42227d490aa5,61807b4d-bbab-4ea8-a904-35c562ec6c29.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-MP-A4SV,TCGA-MP-A4SV-01Z-00-DX1,gdc_open,f7013b7b-9227-4606-9594-54689b8ab13b,TCGA-MP-A4SV-01Z-00-DX1.5430F2CF-BE4B-42D6-9CD4-92E6FB3F6E99.svs,,968c4aa2-2bcd-4823-b7fa-fbedc41ddb25,d7339ba2-0cc2-40b7-9dbe-f8f3366b20d9.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-A492,TCGA-55-A492-01Z-00-DX1,gdc_open,54e51b84-73f7-43d1-87e8-aa91e44205d9,TCGA-55-A492-01Z-00-DX1.31B23842-7F8B-4311-88DF-C51CB4F54AED.svs,,0ece8b9b-d1c3-4f03-b70d-6bc06c6f52ce,a585711d-48a4-45bd-bb45-f9d2a7717af0.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-6984,TCGA-55-6984-01Z-00-DX1,gdc_open,42f52d3b-dfb0-4be1-a89c-3b79bed90b41,TCGA-55-6984-11A-01-TS1.51dc520b-6357-4cf7-b282-48ceeba02be7.svs,,09296d1f-9877-438d-96d8-7b4cc52940dd,49932944-ad54-4c6c-affc-08a4b76de933.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-86-8075,TCGA-86-8075-01Z-00-DX1,gdc_open,c9e28a52-98a1-40f0-91c8-c8ea09a87a36,TCGA-86-8075-01Z-00-DX1.171bd8bd-af24-4770-b24b-732e675efd75.svs,,51054c11-8e2f-4f52-bdaf-ebb515508a28,5158a031-b856-4423-9418-031b3107e88f.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-6970,TCGA-55-6970-01Z-00-DX1,gdc_open,17b36e17-3f70-4f85-8678-e0efea66d623,TCGA-55-6970-11A-01-TS1.f65f4bbc-0acd-4289-8a72-290630650be7.svs,,89bdfb20-8991-4bc4-b112-6e9be096b566,4f332295-b93c-48bf-8125-3a1539a03742.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-78-7159,TCGA-78-7159-01Z-00-DX1,gdc_open,7f23a341-a190-4a2a-9bd2-304aee7abb26,TCGA-78-7159-01A-01-TS1.ae248361-8091-4127-a148-608751a4ac65.svs,,e0d8cd2d-967f-4b04-afa9-3aca54bcaf5d,9f030a01-eef7-4885-8edc-316fe88860d7.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-69-7765,TCGA-69-7765-01Z-00-DX1,gdc_open,ca05aca1-abc1-40a4-8d3d-eca102a60fff,TCGA-69-7765-01Z-00-DX1.ac389366-febb-488c-9190-fe00bc07cd20.svs,,0905662e-ae14-4807-94ef-69db108fa2ee,e121b871-b177-47ef-a4f1-de73cb338519.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-6987,TCGA-55-6987-01Z-00-DX1,gdc_open,556ef8d9-e545-4007-9d4a-69ce56ea465d,TCGA-55-6987-01A-01-TS1.af7f2077-daf4-47c8-b1b5-2c32f0eae9a7.svs,,1860869f-ecb5-43ae-9714-328ff5748c2a,b57cc3e6-9017-48b7-9de9-74fe57d9bf6d.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-50-5055,TCGA-50-5055-01Z-00-DX1,gdc_open,c6f0dc24-1ff5-43f5-968a-eb952fb531e0,TCGA-50-5055-01A-01-BS1.23899b53-43e5-40b3-801f-928d6dc3dd1b.svs,,fdcad604-c1b4-40ff-a652-3c1e5fe5f9a1,2301103f-5cbe-4cb6-b5da-0b83b39e4616.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-MP-A4T4,TCGA-MP-A4T4-01Z-00-DX1,gdc_open,68ac5f4c-ef80-4b31-8bb6-a2492fe9cd58,TCGA-MP-A4T4-01Z-00-DX1.5F72FF0B-59C0-4E95-A8C1-BF22A948F7AC.svs,,0344d3bb-8bb2-459e-bc1f-ba31c7470d08,39807893-979e-44c6-ada9-444c68b863c3.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-78-7155,TCGA-78-7155-01Z-00-DX1,gdc_open,67d03f19-f009-403b-8e2f-bd5b2091f3e4,TCGA-78-7155-01A-01-TS1.4bc5118e-2673-40f2-93a0-a28b1a268705.svs,,d7439e19-2ab4-4209-9628-16e6ae6bc11e,962d56c6-0e10-4b55-9c4d-dbb89c983d74.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-78-8662,TCGA-78-8662-01Z-00-DX1,gdc_open,e4b8e74a-8d6d-4eaf-ab71-5a8a4ff3c620,TCGA-78-8662-01A-01-TS1.50bbe95d-2c68-4b7e-97fa-1a76b9b10689.svs,,06a639d9-ade5-4cbb-91b0-a41449ce4f49,6531e137-3d23-44e7-af10-51e9cc517192.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-44-6145,TCGA-44-6145-01Z-00-DX1,gdc_open,dec2f84b-db6d-4cc3-94c4-4a13b91ebcaa,TCGA-44-6145-01Z-00-DX1.175ad655-b054-407d-bb22-3a4f85849488.svs,,895ca581-915e-4057-b66a-dc2d5213d7e4,df2ac75d-208d-4cc1-867b-aea3e36117c6.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-8615,TCGA-55-8615-01Z-00-DX1,gdc_open,08649706-c5e2-4c95-842f-483715af0a38,TCGA-55-8615-01A-01-TS1.354db6ea-8dc7-440f-b333-a1c19ac5ea62.svs,,4c2a4d47-67dd-4c12-8f3b-1c55eb6fd00e,c6bf25d8-abea-411f-bb80-6e6fefb82757.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-97-7546,TCGA-97-7546-01Z-00-DX1,gdc_open,773f14b4-fa3f-4876-b7dd-efafddffe455,TCGA-97-7546-01A-01-TS1.d0666f67-9178-4faa-a56a-cb2421ef487c.svs,,6bec00ac-81d0-4f29-bb4d-99102992914c,0326e97a-2ec7-4038-98f3-03d94962d869.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-8094,TCGA-55-8094-01Z-00-DX1,gdc_open,baf6d81d-b229-4c8a-a908-2145dd6479d2,TCGA-55-8094-01A-01-TS1.968a6d06-4b4c-4c42-b36a-a2883c61adb4.svs,,51ec5a15-11e8-435a-a3e0-2a99690309b9,7276835e-ce0e-4fc6-a329-27d936c136ba.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-50-5931,TCGA-50-5931-01Z-00-DX1,gdc_open,8ea88498-b673-4e60-a708-82134b855feb,TCGA-50-5931-01A-01-TS1.ae13ba18-bb6a-4e32-9148-471932f055cf.svs,,94613d97-0a68-4212-beef-3c97a0b363ef,b7837fd0-426f-49dd-9de0-4e648b78f896.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-7911,TCGA-55-7911-01Z-00-DX1,gdc_open,27098156-24f9-4d49-91ca-1b9ace9fa61b,TCGA-55-7911-01Z-00-DX1.081bc002-06ee-4218-a25f-26c0e6c4b333.svs,,eeacf4ac-09cf-41a8-8066-c38a173e61b4,73d96384-ebea-4467-8663-ada78336233c.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-78-7167,TCGA-78-7167-01Z-00-DX1,gdc_open,f515e28d-f300-49ff-8a67-9f4492af5a12,TCGA-78-7167-01Z-00-DX1.f79e1a9b-a3eb-4c91-a1fd-7bb58b1620b1.svs,,4bd86df0-6768-4741-8d01-51fe34dd57fd,bd1e3dcd-31c4-4f7f-8e99-9ad0d1050294.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-50-6593,TCGA-50-6593-01Z-00-DX1,gdc_open,b414ef83-e2d5-488e-adbc-230b8da00f39,TCGA-50-6593-01A-01-TS1.65117882-9498-430a-8441-f26d7f14700b.svs,,ce886e9b-2167-486f-8d8a-d4fec39d86c9,8a44c8a0-142b-48bb-9809-69914811bacc.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-8508,TCGA-55-8508-01Z-00-DX1,gdc_open,8474a4c2-d198-4d81-834a-5831e297e103,TCGA-55-8508-01Z-00-DX1.96B173E2-A298-4017-9AEC-113E547A3272.svs,,9f1c581d-42a9-4067-8b91-5d309457b5e8,aac03db2-1e90-4c0e-9094-4df06abeb84d.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-97-8171,TCGA-97-8171-01Z-00-DX1,gdc_open,b2617491-c84b-498d-9fdb-6721e78c626b,TCGA-97-8171-01Z-00-DX1.a55cbfd1-6674-4206-b3e0-2a4f12a74e5d.svs,,de38d138-723c-4256-98f4-2788f7cf1e87,98f4637a-4953-4f52-b90a-c768d005a3e7.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-6969,TCGA-55-6969-01Z-00-DX1,gdc_open,da9ca616-1ae0-41fe-b8f4-295a8d7baf2d,TCGA-55-6969-01Z-00-DX1.713df9f6-1a91-4e0e-ad43-42e66dcca191.svs,,9ad544f6-b684-4a97-8d05-f812267962bb,f8a748c2-91e5-49a2-9095-229476dc9ce5.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-O1-A52J,TCGA-O1-A52J-01Z-00-DX1,gdc_open,b0c58950-8526-4178-93c9-45e3739cb696,TCGA-O1-A52J-01A-01-TS1.FCFF64A7-FA65-4964-9C2C-AEE4C5E33113.svs,,7a176670-7636-4329-951b-c118b816cfca,9ce317be-70dc-4dd2-86b5-e6f79be6f10b.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-55-7995,TCGA-55-7995-01Z-00-DX1,gdc_open,1e894464-0639-4fd7-8375-71b809ada590,TCGA-55-7995-01Z-00-DX1.fef24d04-35a0-4f57-8f51-7ad602a78871.svs,,754343b4-f9f5-478a-a076-2791b8857c3e,8a6d64cc-3f03-4a5d-b6ce-83fa9c7f7d07.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-86-A4JF,TCGA-86-A4JF-01Z-00-DX1,gdc_open,f5dfdc99-18be-4e4f-b1bd-2791a51f5f9b,TCGA-86-A4JF-01A-01-TSA.E1DCED94-3236-4C39-8DC3-A20A2471DDA5.svs,,2c81c69f-e08a-4586-b3f9-33d4af417d1f,2a05b2c0-f94d-4c07-889a-def7131895bd.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-49-4490,TCGA-49-4490-01Z-00-DX1,gdc_open,5d2fec3e-66da-41d7-b90c-c96978efb731,TCGA-49-4490-01Z-00-DX1.bde106d9-1494-4775-b77d-11c86bb09b72.svs,,eac45bfd-6795-47a4-8d6b-5a7c8bc76cd1,a3069465-cb5b-43ef-aad9-73af4534b795.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-44-7661,TCGA-44-7661-01Z-00-DX1,gdc_open,0601eaf2-978d-434b-983a-77be5a3372bd,TCGA-44-7661-11A-01-TS1.7b6a855b-bf74-4b90-8df8-4932557a4f5c.svs,,906a6a3f-91ce-4433-9a0d-e010a61782f0,f602ef77-0db5-47af-b259-e551c77a4281.rna_seq.augmented_star_gene_counts.tsv,True
TCGA-97-A4M1,TCGA-97-A4M1-01Z-00-DX1,gdc_open,c8b0aa2b-bdff-431a-bc7c-28836cdab089,TCGA-97-A4M1-01A-01-TS1.88CE11B3-CE2E-427A-A5F3-53BA0BB5D0A8.svs,,b53ceb0c-a338-46e2-a0e6-224dec5ea807,05ca3ffd-a4d9-4667-80e2-d15125e88f7c.rna_seq.augmented_star_gene_counts.tsv,True
